"municipio","data","taxa_desemprego","fonte","taxa_informalidade","desemprego_informalidade"
"Aracaju (SE)","2022-02",,"PNAD",,
"Belo Horizonte (MG)","2022-02",,"PNAD",,
"Belém (PA)","2022-02",,"PNAD",,
"Brasília (DF)","2022-02",,"PNAD",,
"Campo Grande (MS)","2022-02",,"PNAD",,
"Curitiba (PR)","2022-02",,"PNAD",,
"Fortaleza (CE)","2022-02",,"PNAD",,
"Goiânia (GO)","2022-02",,"PNAD",,
"Grande Vitória (ES)","2022-02",,"PNAD",,
"Porto Alegre (RS)","2022-02",,"PNAD",,
"Recife (PE)","2022-02",,"PNAD",,
"Rio Branco (AC)","2022-02",,"PNAD",,
"Rio de Janeiro (RJ)","2022-02",,"PNAD",,
"Salvador (BA)","2022-02",,"PNAD",,
"São Luís (MA)","2022-02",,"PNAD",,
"São Paulo (SP)","2022-02",,"PNAD",,
"Aracaju (SE)","2022-03",,"PNAD",,
"Belo Horizonte (MG)","2022-03",,"PNAD",,
"Belém (PA)","2022-03",,"PNAD",,
"Brasília (DF)","2022-03",,"PNAD",,
"Campo Grande (MS)","2022-03",,"PNAD",,
"Curitiba (PR)","2022-03",,"PNAD",,
"Fortaleza (CE)","2022-03",,"PNAD",,
"Goiânia (GO)","2022-03",,"PNAD",,
"Grande Vitória (ES)","2022-03",,"PNAD",,
"Porto Alegre (RS)","2022-03",,"PNAD",,
"Recife (PE)","2022-03",,"PNAD",,
"Rio Branco (AC)","2022-03",,"PNAD",,
"Rio de Janeiro (RJ)","2022-03",,"PNAD",,
"Salvador (BA)","2022-03",,"PNAD",,
"São Luís (MA)","2022-03",,"PNAD",,
"São Paulo (SP)","2022-03",,"PNAD",,
"Aracaju (SE)","2022-04",13.1,"PNAD",35.7,48.8
"Belo Horizonte (MG)","2022-04",7.3,"PNAD",27.1,34.4
"Belém (PA)","2022-04",10.7,"PNAD",45.3,56
"Brasília (DF)","2022-04",10.3,"PNAD",29.8,40.1
"Campo Grande (MS)","2022-04",3.1,"PNAD",29.7,32.8
"Curitiba (PR)","2022-04",6,"PNAD",22.9,28.9
"Fortaleza (CE)","2022-04",7.6,"PNAD",44.1,51.7
"Goiânia (GO)","2022-04",5.5,"PNAD",32.3,37.8
"Grande Vitória (ES)","2022-04",9,"PNAD",29.8,38.8
"Porto Alegre (RS)","2022-04",5.4,"PNAD",30.3,35.7
"Recife (PE)","2022-04",13.1,"PNAD",40.2,53.3
"Rio Branco (AC)","2022-04",13,"PNAD",36.3,49.3
"Rio de Janeiro (RJ)","2022-04",8.8,"PNAD",30.5,39.3
"Salvador (BA)","2022-04",14.3,"PNAD",35.1,49.4
"São Luís (MA)","2022-04",11,"PNAD",44.5,55.5
"São Paulo (SP)","2022-04",8.5,"PNAD",31.6,40.1
"Aracaju (SE)","2022-05",13.0461121638653,"PNAD",35.9927169385134,49.0388291023787
"Belo Horizonte (MG)","2022-05",7.35986511233368,"PNAD",27.3422573180485,34.7021224303822
"Belém (PA)","2022-05",10.9092102469645,"PNAD",45.3006137911588,56.2098240381233
"Brasília (DF)","2022-05",10.6449545866557,"PNAD",29.8159624259347,40.4609170125903
"Campo Grande (MS)","2022-05",3.16927060420252,"PNAD",29.7290412812984,32.8983118855009
"Curitiba (PR)","2022-05",5.9522093987058,"PNAD",23.3447310923148,29.2969404910206
"Fortaleza (CE)","2022-05",7.72646669736555,"PNAD",44.30450750103,52.0309741983956
"Goiânia (GO)","2022-05",5.53495294830469,"PNAD",32.3880815879402,37.9230345362449
"Grande Vitória (ES)","2022-05",8.97745864779899,"PNAD",30.0919537965633,39.0694124443623
"Porto Alegre (RS)","2022-05",5.59243298999055,"PNAD",30.1298101548678,35.7222431448584
"Recife (PE)","2022-05",13.2515067109377,"PNAD",40.485852616272,53.7373593272097
"Rio Branco (AC)","2022-05",12.9027462584359,"PNAD",36.1608234991881,49.063569757624
"Rio de Janeiro (RJ)","2022-05",8.8102606616448,"PNAD",30.50855088909,39.3188115507348
"Salvador (BA)","2022-05",14.6027577227891,"PNAD",35.56760952958,50.1703672523691
"São Luís (MA)","2022-05",11.1049866944572,"PNAD",44.5861757107196,55.6911624051768
"São Paulo (SP)","2022-05",8.4072156661254,"PNAD",31.7164259130898,40.1236415792152
"Aracaju (SE)","2022-06",12.9914657734663,"PNAD",36.3095200495577,49.300985823024
"Belo Horizonte (MG)","2022-06",7.44733432585735,"PNAD",27.5961518767262,35.0434862025836
"Belém (PA)","2022-06",11.197308723298,"PNAD",45.3018433409063,56.4991520642043
"Brasília (DF)","2022-06",11.2530951077676,"PNAD",29.8294382896717,41.0825333974393
"Campo Grande (MS)","2022-06",3.28130047888321,"PNAD",29.7543226460825,33.0356231249657
"Curitiba (PR)","2022-06",5.91348478262766,"PNAD",23.8863474024575,29.7998321850852
"Fortaleza (CE)","2022-06",7.9017818492814,"PNAD",44.5803256467851,52.4821074960665
"Goiânia (GO)","2022-06",5.60901165664429,"PNAD",32.5492327849349,38.1582444415792
"Grande Vitória (ES)","2022-06",8.95931223879399,"PNAD",30.4928355973147,39.4521478361087
"Porto Alegre (RS)","2022-06",5.81950653830009,"PNAD",29.8919631754538,35.7114697137539
"Recife (PE)","2022-06",13.3200661363321,"PNAD",40.9224452341533,54.2425113704855
"Rio Branco (AC)","2022-06",12.8037152093443,"PNAD",35.9006762078282,48.7043914171726
"Rio de Janeiro (RJ)","2022-06",8.81874361417645,"PNAD",30.5177755516189,39.3365191657953
"Salvador (BA)","2022-06",14.9802090369889,"PNAD",36.1345399506168,51.1147489876057
"São Luís (MA)","2022-06",11.2069965877705,"PNAD",44.6390642817188,55.8460608694893
"São Paulo (SP)","2022-06",8.23378413855214,"PNAD",31.8310928618502,40.0648770004023
"Aracaju (SE)","2022-07",12.9390897439013,"PNAD",36.6231124266693,49.5622021705705
"Belo Horizonte (MG)","2022-07",7.5445078962507,"PNAD",27.8435985693415,35.3881064655922
"Belém (PA)","2022-07",11.5112892976903,"PNAD",45.3044543578872,56.8157436555775
"Brasília (DF)","2022-07",11.9647261836989,"PNAD",29.8448853607022,41.8096115444011
"Campo Grande (MS)","2022-07",3.40950193517365,"PNAD",29.7846338857276,33.1941358209012
"Curitiba (PR)","2022-07",5.88122299159012,"PNAD",24.4506306770267,30.3318536686169
"Fortaleza (CE)","2022-07",8.09327298250648,"PNAD",44.8787922782288,52.9720652607353
"Goiânia (GO)","2022-07",5.69923930677395,"PNAD",32.7394900130196,38.4387293197935
"Grande Vitória (ES)","2022-07",8.94007030030319,"PNAD",30.9293056128741,39.8693759131773
"Porto Alegre (RS)","2022-07",6.05306139038802,"PNAD",29.6314703501709,35.6845317405589
"Recife (PE)","2022-07",13.3433717074041,"PNAD",41.4140251012433,54.7573968086474
"Rio Branco (AC)","2022-07",12.7085950338496,"PNAD",35.5920194512785,48.3006144851281
"Rio de Janeiro (RJ)","2022-07",8.82815251573879,"PNAD",30.5317885251961,39.3599410409349
"Salvador (BA)","2022-07",15.3770831439665,"PNAD",36.7241390959599,52.1012222399263
"São Luís (MA)","2022-07",11.3025480557427,"PNAD",44.6725599778968,55.9751080336395
"São Paulo (SP)","2022-07",8.02801296751896,"PNAD",31.9393022652093,39.9673152327282
"Aracaju (SE)","2022-08",12.8849734863957,"PNAD",36.9472357576986,49.8322092440942
"Belo Horizonte (MG)","2022-08",7.64505976281719,"PNAD",28.0993128437217,35.7443726065389
"Belém (PA)","2022-08",11.836126731199,"PNAD",45.3095037077789,57.1456304389778
"Brasília (DF)","2022-08",12.701446162061,"PNAD",29.8688986882731,42.5703448503342
"Campo Grande (MS)","2022-08",3.5421966116575,"PNAD",29.8328822902476,33.375078901905
"Curitiba (PR)","2022-08",5.8479437368944,"PNAD",25.0341693769516,30.882113113846
"Fortaleza (CE)","2022-08",8.2913897236034,"PNAD",45.1875583067788,53.4789480303822
"Goiânia (GO)","2022-08",5.79268074448995,"PNAD",32.9364703093381,38.7291510538281
"Grande Vitória (ES)","2022-08",8.91149114728961,"PNAD",31.3808637387945,40.2923548860841
"Porto Alegre (RS)","2022-08",6.29455480706721,"PNAD",29.3619575603887,35.6565123674559
"Recife (PE)","2022-08",13.3669758835123,"PNAD",41.9227584181479,55.2897343016602
"Rio Branco (AC)","2022-08",12.6103121449898,"PNAD",35.2724418993626,47.8827540443524
"Rio de Janeiro (RJ)","2022-08",8.84251085218397,"PNAD",30.5564441542757,39.3989550064597
"Salvador (BA)","2022-08",15.7875374838613,"PNAD",37.33384662173,53.1213841055912
"São Luís (MA)","2022-08",11.4012493750515,"PNAD",44.7069756773709,56.1082250524224
"São Paulo (SP)","2022-08",7.81496126624173,"PNAD",32.0510879974407,39.8660492636824
"Aracaju (SE)","2022-09",12.8303356017913,"PNAD",37.264156319081,50.0944919208723
"Belo Horizonte (MG)","2022-09",7.73273888287729,"PNAD",28.3532365990936,36.0859754819709
"Belém (PA)","2022-09",12.1248146710938,"PNAD",45.3178401725423,57.4426548436361
"Brasília (DF)","2022-09",13.3116496950437,"PNAD",29.9067518374574,43.2184015325011
"Campo Grande (MS)","2022-09",3.65455804576719,"PNAD",29.9093999819366,33.5639580277038
"Curitiba (PR)","2022-09",5.80930648971183,"PNAD",25.5764583169967,31.3857648067085
"Fortaleza (CE)","2022-09",8.46707071894525,"PNAD",45.4639050896488,53.9309758085941
"Goiânia (GO)","2022-09",5.86705044186035,"PNAD",33.098196371547,38.9652468134073
"Grande Vitória (ES)","2022-09",8.86700065404556,"PNAD",31.7825586232423,40.6495592772878
"Porto Alegre (RS)","2022-09",6.52185971705969,"PNAD",29.123602514258,35.6454622313177
"Recife (PE)","2022-09",13.4348140178474,"PNAD",42.3605085080051,55.7953225258525
"Rio Branco (AC)","2022-09",12.5112930998643,"PNAD",35.0113410705121,47.5226341703764
"Rio de Janeiro (RJ)","2022-09",8.86503289184034,"PNAD",30.5964429564882,39.4614758483285
"Salvador (BA)","2022-09",16.1655183199244,"PNAD",37.9014633862679,54.0669817061923
"São Luís (MA)","2022-09",11.5032061834662,"PNAD",44.7595678576864,56.2627740411527
"São Paulo (SP)","2022-09",7.64089404700807,"PNAD",32.1657087181018,39.8066027651099
"Aracaju (SE)","2022-10",12.7764614548562,"PNAD",37.5570622818061,50.3335237366622
"Belo Horizonte (MG)","2022-10",7.79294181814304,"PNAD",28.5955409062117,36.3884827243547
"Belém (PA)","2022-10",12.3349735988948,"PNAD",45.3298918107992,57.6648654096941
"Brasília (DF)","2022-10",13.6599244866387,"PNAD",29.9619469913733,43.621871478012
"Campo Grande (MS)","2022-10",3.72436226069169,"PNAD",30.0209008496635,33.7452631103552
"Curitiba (PR)","2022-10",5.76165649964858,"PNAD",26.0222719378008,31.7839284374494
"Fortaleza (CE)","2022-10",8.59412620359177,"PNAD",45.6692633776205,54.2633895812123
"Goiânia (GO)","2022-10",5.90250389495165,"PNAD",33.187203145789,39.0897070407407
"Grande Vitória (ES)","2022-10",8.8020612139563,"PNAD",32.0758209941979,40.8778822081542
"Porto Alegre (RS)","2022-10",6.71466505982889,"PNAD",28.9525949881195,35.6672600479484
"Recife (PE)","2022-10",13.5851598851797,"PNAD",42.6482239561038,56.2333838412835
"Rio Branco (AC)","2022-10",12.4140586774462,"PNAD",34.870629949405,47.2846886268512
"Rio de Janeiro (RJ)","2022-10",8.8978880169853,"PNAD",30.6545216510298,39.5524096680151
"Salvador (BA)","2022-10",16.4691282535663,"PNAD",38.3701775149609,54.8393057685272
"São Luís (MA)","2022-10",11.6081074432515,"PNAD",44.8452665581542,56.4533740014057
"São Paulo (SP)","2022-10",7.54708663293667,"PNAD",32.2820602318315,39.8291468647682
"Aracaju (SE)","2022-11",12.7192405823246,"PNAD",37.8383162394319,50.5575568217564
"Belo Horizonte (MG)","2022-11",7.81687779890938,"PNAD",28.8405983872034,36.6574761861128
"Belém (PA)","2022-11",12.4446568325537,"PNAD",45.3473448629785,57.7920016955322
"Brasília (DF)","2022-11",13.6436451321684,"PNAD",30.0437290714601,43.6873742036285
"Campo Grande (MS)","2022-11",3.73603774559027,"PNAD",30.1857048253143,33.9217425709046
"Curitiba (PR)","2022-11",5.69648759807082,"PNAD",26.3603007233756,32.0567883214464
"Fortaleza (CE)","2022-11",8.65871009420033,"PNAD",45.7850768592133,54.4437869534136
"Goiânia (GO)","2022-11",5.88243433642423,"PNAD",33.1743576389521,39.0567919753763
"Grande Vitória (ES)","2022-11",8.70538464187831,"PNAD",32.2306035709071,40.9359882127855
"Porto Alegre (RS)","2022-11",6.8717114622331,"PNAD",28.8685265499527,35.7402380121858
"Recife (PE)","2022-11",13.8720352979521,"PNAD",42.7344800017838,56.6065152997358
"Rio Branco (AC)","2022-11",12.3113943409785,"PNAD",34.8990935815613,47.2104879225398
"Rio de Janeiro (RJ)","2022-11",8.94666279504317,"PNAD",30.7394722970853,39.6861350921285
"Salvador (BA)","2022-11",16.686307113371,"PNAD",38.7293696628196,55.4156767761906
"São Luís (MA)","2022-11",11.7261847505393,"PNAD",44.9878648571775,56.7140496077167
"São Paulo (SP)","2022-11",7.56606238770752,"PNAD",32.4107192202613,39.9767816079688
"Aracaju (SE)","2022-12",12.6618679949161,"PNAD",38.0829147792637,50.7447827741798
"Belo Horizonte (MG)","2022-12",7.79074599909842,"PNAD",29.0708940694215,36.8616400685199
"Belém (PA)","2022-12",12.4123689015778,"PNAD",45.3699183601488,57.7822872617266
"Brasília (DF)","2022-12",13.1434014052592,"PNAD",30.1521489945412,43.2955503998003
"Campo Grande (MS)","2022-12",3.66947128835462,"PNAD",30.4036002414987,34.0730715298533
"Curitiba (PR)","2022-12",5.61290270773854,"PNAD",26.5294610993238,32.1423638070624
"Fortaleza (CE)","2022-12",8.63529386987228,"PNAD",45.7730062569497,54.4083001268219
"Goiânia (GO)","2022-12",5.78997773944402,"PNAD",33.026921866867,38.816899606311
"Grande Vitória (ES)","2022-12",8.57654692726351,"PNAD",32.1894439332832,40.7659908605468
"Porto Alegre (RS)","2022-12",6.9693575501127,"PNAD",28.9064872919609,35.8758448420736
"Recife (PE)","2022-12",14.3190487849737,"PNAD",42.5461262521412,56.865175037115
"Rio Branco (AC)","2022-12",12.2092226772229,"PNAD",35.1505732327573,47.3597959099802
"Rio de Janeiro (RJ)","2022-12",9.01146141154318,"PNAD",30.8505238849402,39.8619852964833
"Salvador (BA)","2022-12",16.7721242590533,"PNAD",38.9157901319309,55.6879143909842
"São Luís (MA)","2022-12",11.8529198737791,"PNAD",45.1954692952667,57.0483891690458
"São Paulo (SP)","2022-12",7.73371548850488,"PNAD",32.5460843900826,40.2797998785875
"Aracaju (SE)","2023-01",12.6,"PNAD",38.3,50.9
"Belo Horizonte (MG)","2023-01",7.7,"PNAD",29.3,37
"Belém (PA)","2023-01",12.2,"PNAD",45.4,57.6
"Brasília (DF)","2023-01",12,"PNAD",30.3,42.3
"Campo Grande (MS)","2023-01",3.5,"PNAD",30.7,34.2
"Curitiba (PR)","2023-01",5.5,"PNAD",26.5,32
"Fortaleza (CE)","2023-01",8.5,"PNAD",45.6,54.1
"Goiânia (GO)","2023-01",5.6,"PNAD",32.7,38.3
"Grande Vitória (ES)","2023-01",8.4,"PNAD",31.9,40.3
"Porto Alegre (RS)","2023-01",7,"PNAD",29.1,36.1
"Recife (PE)","2023-01",15,"PNAD",42,57
"Rio Branco (AC)","2023-01",12.1,"PNAD",35.7,47.8
"Rio de Janeiro (RJ)","2023-01",9.1,"PNAD",31,40.1
"Salvador (BA)","2023-01",16.7,"PNAD",38.9,55.6
"São Luís (MA)","2023-01",12,"PNAD",45.5,57.5
"São Paulo (SP)","2023-01",8.1,"PNAD",32.7,40.8
"Aracaju (SE)","2023-02",12.4,"PNAD",38.4,50.8
"Belo Horizonte (MG)","2023-02",7.4,"PNAD",29.5,36.9
"Belém (PA)","2023-02",11.4,"PNAD",46.6,58
"Brasília (DF)","2023-02",8.8,"PNAD",31.2,40
"Campo Grande (MS)","2023-02",3,"PNAD",32.7,35.7
"Curitiba (PR)","2023-02",5.3,"PNAD",25.8,31.1
"Fortaleza (CE)","2023-02",8,"PNAD",44.9,52.9
"Goiânia (GO)","2023-02",5.1,"PNAD",31.8,36.9
"Grande Vitória (ES)","2023-02",7.5,"PNAD",30.8,38.3
"Porto Alegre (RS)","2023-02",6.8,"PNAD",29.8,36.6
"Recife (PE)","2023-02",16.4,"PNAD",40.3,56.7
"Rio Branco (AC)","2023-02",11.7,"PNAD",37.2,48.9
"Rio de Janeiro (RJ)","2023-02",9.6,"PNAD",32.8,42.4
"Salvador (BA)","2023-02",16.1,"PNAD",38.2,54.3
"São Luís (MA)","2023-02",12.2,"PNAD",46.1,58.3
"São Paulo (SP)","2023-02",9.1,"PNAD",32.9,42
"Aracaju (SE)","2023-03",10.4,"PNAD",38.9,49.3
"Belo Horizonte (MG)","2023-03",8.2,"PNAD",28.7,36.9
"Belém (PA)","2023-03",12,"PNAD",45.7,57.7
"Brasília (DF)","2023-03",8.9,"PNAD",30.6,39.5
"Campo Grande (MS)","2023-03",3.1,"PNAD",31.9,35
"Curitiba (PR)","2023-03",5.1,"PNAD",26.7,31.8
"Fortaleza (CE)","2023-03",10.6,"PNAD",44.7,55.3
"Goiânia (GO)","2023-03",5.1,"PNAD",31.9,37
"Grande Vitória (ES)","2023-03",6.2,"PNAD",32.5,38.7
"Porto Alegre (RS)","2023-03",6.7,"PNAD",30.8,37.5
"Recife (PE)","2023-03",14.1,"PNAD",39,53.1
"Rio Branco (AC)","2023-03",7.2,"PNAD",35.4,42.6
"Rio de Janeiro (RJ)","2023-03",9.4,"PNAD",33.5,42.9
"Salvador (BA)","2023-03",15.2,"PNAD",37.7,52.9
"São Luís (MA)","2023-03",9,"PNAD",46.3,55.3
"São Paulo (SP)","2023-03",7.6,"PNAD",32.7,40.3
"Aracaju (SE)","2023-04",13.3,"PNAD",39.6,52.9
"Belo Horizonte (MG)","2023-04",6.7,"PNAD",31,37.7
"Belém (PA)","2023-04",11.1,"PNAD",44.7,55.8
"Brasília (DF)","2023-04",9.7,"PNAD",30.4,40.1
"Campo Grande (MS)","2023-04",2.7,"PNAD",31.9,34.6
"Curitiba (PR)","2023-04",5.4,"PNAD",28.7,34.1
"Fortaleza (CE)","2023-04",9.2,"PNAD",43.8,53
"Goiânia (GO)","2023-04",5.1,"PNAD",30.4,35.5
"Grande Vitória (ES)","2023-04",6.4,"PNAD",30.8,37.2
"Porto Alegre (RS)","2023-04",4.9,"PNAD",31.1,36
"Recife (PE)","2023-04",11.9,"PNAD",43,54.9
"Rio Branco (AC)","2023-04",7.5,"PNAD",36.7,44.2
"Rio de Janeiro (RJ)","2023-04",8.6,"PNAD",33.8,42.4
"Salvador (BA)","2023-04",14.2,"PNAD",38.7,52.9
"São Luís (MA)","2023-04",9,"PNAD",46.5,55.5
"São Paulo (SP)","2023-04",6.9,"PNAD",31.9,38.8
"Aracaju (SE)","2023-05",14.4434989942076,"PNAD",39.7662267419597,54.2097257361673
"Belo Horizonte (MG)","2023-05",6.21119303943191,"PNAD",31.6773699134776,37.8885629529095
"Belém (PA)","2023-05",10.8651413198904,"PNAD",44.1433448922712,55.0084862121616
"Brasília (DF)","2023-05",9.99543347955697,"PNAD",30.3868427231526,40.3822762027096
"Campo Grande (MS)","2023-05",2.68605526768619,"PNAD",31.8989613824192,34.5850166501054
"Curitiba (PR)","2023-05",5.59779394585686,"PNAD",29.3403609025472,34.9381548484041
"Fortaleza (CE)","2023-05",8.96554204415474,"PNAD",43.6768362937195,52.6423783378742
"Goiânia (GO)","2023-05",5.10544614856596,"PNAD",29.6369849688568,34.7424311174228
"Grande Vitória (ES)","2023-05",6.58519756670948,"PNAD",30.1189970771431,36.7041946438526
"Porto Alegre (RS)","2023-05",4.24698699498316,"PNAD",31.1253078694166,35.3722948643998
"Recife (PE)","2023-05",11.668523884849,"PNAD",44.4813129104966,56.1498367953456
"Rio Branco (AC)","2023-05",7.91086631928455,"PNAD",37.0149761954388,44.9258425147234
"Rio de Janeiro (RJ)","2023-05",8.34000428491796,"PNAD",33.9815015050532,42.3215057899712
"Salvador (BA)","2023-05",14.0098694651123,"PNAD",38.7434766335222,52.7533460986346
"São Luís (MA)","2023-05",9.1629142870992,"PNAD",46.42224485107,55.5851591381692
"São Paulo (SP)","2023-05",6.7138478078573,"PNAD",31.6662594508131,38.3801072586704
"Aracaju (SE)","2023-06",15.2596286531107,"PNAD",39.870478640382,55.1301072934926
"Belo Horizonte (MG)","2023-06",6.08001417241463,"PNAD",31.8339412733574,37.913955445772
"Belém (PA)","2023-06",10.9224093950219,"PNAD",43.6219266599646,54.5443360549865
"Brasília (DF)","2023-06",10.1422767240348,"PNAD",30.4858277004629,40.6281044244977
"Campo Grande (MS)","2023-06",2.82507217767868,"PNAD",31.891268649737,34.7163408274157
"Curitiba (PR)","2023-06",5.83547061602967,"PNAD",29.54638120127,35.3818518172996
"Fortaleza (CE)","2023-06",8.77639450718718,"PNAD",43.5905240395403,52.3669185467275
"Goiânia (GO)","2023-06",5.12029030679966,"PNAD",29.005456078098,34.1257463848976
"Grande Vitória (ES)","2023-06",6.87739219210392,"PNAD",29.6690527369477,36.5464449290516
"Porto Alegre (RS)","2023-06",3.86628954885243,"PNAD",31.0370077522115,34.903297301064
"Recife (PE)","2023-06",11.4857037024264,"PNAD",45.3093129826228,56.7950166850492
"Rio Branco (AC)","2023-06",8.48924871567824,"PNAD",36.9417137269189,45.4309624425971
"Rio de Janeiro (RJ)","2023-06",8.26081246403141,"PNAD",34.1517459624537,42.4125584264851
"Salvador (BA)","2023-06",14.138613831754,"PNAD",38.7590758613275,52.8976896930814
"São Luís (MA)","2023-06",9.59954040520588,"PNAD",46.3181434464119,55.9176838516178
"São Paulo (SP)","2023-06",6.72348162543806,"PNAD",31.5975569846974,38.3210386101355
"Aracaju (SE)","2023-07",15.7077466298926,"PNAD",39.8850295749691,55.5927762048617
"Belo Horizonte (MG)","2023-07",6.21857881020819,"PNAD",31.5826304277647,37.8012092379729
"Belém (PA)","2023-07",11.175313462301,"PNAD",43.1865495520904,54.3618630143913
"Brasília (DF)","2023-07",10.1638219569666,"PNAD",30.6490979467487,40.8129199037154
"Campo Grande (MS)","2023-07",3.06605568384673,"PNAD",31.8710121448535,34.9370678287002
"Curitiba (PR)","2023-07",6.06883045510288,"PNAD",29.4083237131819,35.4771541682848
"Fortaleza (CE)","2023-07",8.6384815265048,"PNAD",43.5358872575124,52.1743687840172
"Goiânia (GO)","2023-07",5.14036044395348,"PNAD",28.538110928344,33.6784713722974
"Grande Vitória (ES)","2023-07",7.20125423558324,"PNAD",29.4491806128596,36.6504348484428
"Porto Alegre (RS)","2023-07",3.74444630045806,"PNAD",30.873665733356,34.618112033814
"Recife (PE)","2023-07",11.3554038414566,"PNAD",45.5455911300259,56.9009949714825
"Rio Branco (AC)","2023-07",9.12683708396791,"PNAD",36.5971985308742,45.7240356148421
"Rio de Janeiro (RJ)","2023-07",8.32171039127505,"PNAD",34.2968955892683,42.6186059805434
"Salvador (BA)","2023-07",14.4873265551489,"PNAD",38.7440166473034,53.2313432024524
"São Luís (MA)","2023-07",10.1748481749643,"PNAD",46.1766147955309,56.3514629704951
"São Paulo (SP)","2023-07",6.87295099864763,"PNAD",31.6646549703012,38.5376059689489
"Aracaju (SE)","2023-08",15.830275399239,"PNAD",39.7889109465694,55.6191863458084
"Belo Horizonte (MG)","2023-08",6.53547120389714,"PNAD",31.0351985419646,37.5706697458617
"Belém (PA)","2023-08",11.5437708146676,"PNAD",42.8261198433,54.3698906579676
"Brasília (DF)","2023-08",10.0957357757495,"PNAD",30.8442140110613,40.9399497868108
"Campo Grande (MS)","2023-08",3.38116704552968,"PNAD",31.8301491978963,35.211316243426
"Curitiba (PR)","2023-08",6.28327524548605,"PNAD",29.025166762919,35.308442008405
"Fortaleza (CE)","2023-08",8.5360493770526,"PNAD",43.4980588253224,52.034108202375
"Goiânia (GO)","2023-08",5.16363658141379,"PNAD",28.195387403776,33.3590239851898
"Grande Vitória (ES)","2023-08",7.51937218359225,"PNAD",29.4133661984344,36.9327383820266
"Porto Alegre (RS)","2023-08",3.83361270646858,"PNAD",30.6587305327549,34.4923432392235
"Recife (PE)","2023-08",11.2606527811998,"PNAD",45.3260491555706,56.5867019367704
"Rio Branco (AC)","2023-08",9.79196952814522,"PNAD",36.0757389702431,45.8677084983883
"Rio de Janeiro (RJ)","2023-08",8.47888685168076,"PNAD",34.4236452042946,42.9025320559754
"Salvador (BA)","2023-08",14.9846058819709,"PNAD",38.6954411035276,53.6800469854984
"São Luís (MA)","2023-08",10.815555233116,"PNAD",45.9696311116842,56.7851863448002
"São Paulo (SP)","2023-08",7.11441906055597,"PNAD",31.8368518893095,38.9512709498655
"Aracaju (SE)","2023-09",15.619448940937,"PNAD",39.5575172059233,55.1769661468602
"Belo Horizonte (MG)","2023-09",6.92661677264245,"PNAD",30.3259275577422,37.2525443303846
"Belém (PA)","2023-09",11.9225752263881,"PNAD",42.5748420335329,54.497417259921
"Brasília (DF)","2023-09",9.97061026530622,"PNAD",31.0221320299944,40.9927422953006
"Campo Grande (MS)","2023-09",3.71883295447032,"PNAD",31.7622263392938,35.4810592937641
"Curitiba (PR)","2023-09",6.43993883076028,"PNAD",28.5075253191925,34.9474641499527
"Fortaleza (CE)","2023-09",8.46768511388062,"PNAD",43.467756690757,51.9354418046376
"Goiânia (GO)","2023-09",5.18607826796596,"PNAD",27.9866184613267,33.1726967292926
"Grande Vitória (ES)","2023-09",7.7607099278447,"PNAD",29.540205649073,37.3009155769177
"Porto Alegre (RS)","2023-09",4.10100312930855,"PNAD",30.43179146138,34.5327945906886
"Recife (PE)","2023-09",11.198027138916,"PNAD",44.7573291435496,55.9553562824656
"Rio Branco (AC)","2023-09",10.3881125832917,"PNAD",35.5053050180267,45.8934176013184
"Rio de Janeiro (RJ)","2023-09",8.68320112485882,"PNAD",34.5237448250309,43.2069459498897
"Salvador (BA)","2023-09",15.5248721238942,"PNAD",38.6114256520654,54.1362977759596
"São Luís (MA)","2023-09",11.3897760812002,"PNAD",45.6820169821575,57.0717930633577
"São Paulo (SP)","2023-09",7.38558093944403,"PNAD",32.0778460579046,39.4634269973486
"Aracaju (SE)","2023-10",15.1101679288432,"PNAD",39.1835568920191,54.2937248208623
"Belo Horizonte (MG)","2023-10",7.27843714733041,"PNAD",29.6098134742251,36.8882506215555
"Belém (PA)","2023-10",12.2051961342672,"PNAD",42.4529500883062,54.6581462225734
"Brasília (DF)","2023-10",9.82833806986743,"PNAD",31.1360093467827,40.9643474166501
"Campo Grande (MS)","2023-10",4.02459330812147,"PNAD",31.6642535429001,35.6888468510216
"Curitiba (PR)","2023-10",6.50735056775163,"PNAD",27.9832272463392,34.4905778140908
"Fortaleza (CE)","2023-10",8.42761538619865,"PNAD",43.4347354981606,51.8623508843592
"Goiânia (GO)","2023-10",5.20375185516508,"PNAD",27.9039919865442,33.1077438417093
"Grande Vitória (ES)","2023-10",7.8640585869659,"PNAD",29.7874767794867,37.6515353664526
"Porto Alegre (RS)","2023-10",4.49102074090303,"PNAD",30.2339742257337,34.7249949666368
"Recife (PE)","2023-10",11.1599917457976,"PNAD",43.9907650602748,55.1507568060725
"Rio Branco (AC)","2023-10",10.8275628519716,"PNAD",35.0201349616539,45.8476978136255
"Rio de Janeiro (RJ)","2023-10",8.87947924279101,"PNAD",34.5923554463925,43.4718346891835
"Salvador (BA)","2023-10",15.997043625312,"PNAD",38.4945827281411,54.4916263534532
"São Luís (MA)","2023-10",11.7741349021691,"PNAD",45.3089170200625,57.0830519222316
"São Paulo (SP)","2023-10",7.62033120221032,"PNAD",32.3425303170354,39.9628615192458
"Aracaju (SE)","2023-11",14.2810282383849,"PNAD",38.6201606558057,52.9011888941907
